county_fips,county_name,state_abbr,population,elec_res_mwh,elec_com_mwh,elec_ind_mwh,elec_total_mwh
30001,Beaverhead County,MT,9317,34224.1087149316,54263.8395548493,75922.66231348176,164410.61058326266
30003,Big Horn County,MT,13214,40743.4973896899,24537.8168972153,48927.03248750453,114208.34677440973
30005,Blaine County,MT,6609,21088.561122923697,12895.501136305698,33979.953892568075,67964.01615179746
30007,Broadwater County,MT,5692,21676.2240043368,22921.354272308497,51127.36365038738,95724.94192703268
30009,Carbon County,MT,10340,39400.1149764699,32034.3556716014,37175.238999407775,108609.70964747906
30011,Carter County,MT,1295,5528.180528698091,5422.52687015674,16421.022748916446,27371.730147771275
30013,Cascade County,MT,82049,253046.88620454498,382446.193223176,162498.04682809417,797991.1262558152
30015,Chouteau County,MT,5837,21010.3742984209,16223.3227627743,45813.073522273844,83046.77058346904
30017,Custer County,MT,11980,42108.4455568852,89410.33203171121,24663.173388873598,156181.95097747
30019,Daniels County,MT,1787,15028.3292244071,18134.253868626598,15950.084304404902,49112.6673974386
30021,Dawson County,MT,9431,35349.191128817605,61829.827606971194,36001.43683716379,133180.45557295257
30023,Deer Lodge County,MT,9176,28235.2522828841,27320.7762440559,4074.925590121741,59630.954117061745
30025,Fallon County,MT,2913,10946.767584872401,20902.4902839872,47086.45656759957,78935.71443645918
30027,Fergus County,MT,11429,42741.465496847195,33946.345136507196,49188.19105345211,125876.0016868065
30029,Flathead County,MT,94696,464379.834574183,515196.10103441,244887.30158603986,1224463.2371946329
30031,Gallatin County,MT,97958,339714.824455445,470059.518552221,172239.50971708747,982013.8527247536
30033,Garfield County,MT,1061,4838.572582633061,5019.43891595518,13498.42309194188,23356.434590530123
30035,Glacier County,MT,13695,43484.277803443605,52557.3994522105,95138.96063561183,191180.6378912659
30037,Golden Valley County,MT,730,3476.46872796658,1660.53543439431,6986.033400303812,12123.037562664704
30039,Granite County,MT,3212,10846.6565331647,5660.02741695398,59899.370650944176,76406.05460106286
30041,Hill County,MT,16529,49049.1734439349,73757.7789181261,67427.90008446826,190234.85244652926
30043,Jefferson County,MT,11601,40097.0508187647,19057.499737862,185143.70925763235,244298.25981425904
30045,Judith Basin County,MT,1981,9559.58113952173,3798.5442835095,18675.991484965372,32034.116907996602
30047,Lake County,MT,29311,171338.065507044,83983.99224534791,55696.11592884055,311018.17368123244
30049,Lewis and Clark County,MT,65989,220028.782057559,327944.87412924203,101331.92385998985,649305.5800467909
30051,Liberty County,MT,2292,6726.76707692821,7632.35230088274,38530.99144149362,52890.11081930457
30053,Lincoln County,MT,19268,111854.137346169,46657.2027701919,222536.62757188934,381047.96768825024
30055,McCone County,MT,1678,8188.83589906724,10881.4250342939,26413.245713735905,45483.50664709705
30057,Madison County,MT,7810,29102.1317054104,25794.607645707398,215565.7657908725,270462.5051419903
30059,Meagher County,MT,1960,7436.4666702026,6060.10206162548,7319.473297279818,20816.0420291079
30061,Mineral County,MT,4223,14170.6056628589,118223.90900779399,10079.724239403049,142474.23891005595
30063,Missoula County,MT,113101,384103.441778305,559726.304304861,232740.941129013,1176570.687212179
30065,Musselshell County,MT,4778,21183.5525401516,15574.517902021,39856.91437445097,76614.98481662356
30067,Park County,MT,15843,64639.0161953754,62228.5016109016,35022.47705126336,161889.99485754035
30069,Petroleum County,MT,445,1897.26707786213,3784.79214117401,5437.77433845446,11119.833557490601
30071,Phillips County,MT,4150,16686.2180258445,10564.8699358131,23259.54004488137,50510.62800653897
30073,Pondera County,MT,6166,18829.822868391802,19516.8627218986,67092.04462447249,105438.7302147629
30075,Powder River County,MT,1648,8343.854792799759,3115.86699193632,17376.9129634974,28836.634748233482
30077,Powell County,MT,6928,18096.4235837917,41721.4088842655,65897.6174729881,125715.4499410453
30079,Prairie County,MT,1414,5780.0323527113005,3603.2161696899198,10141.74136420226,19524.98988660348
30081,Ravalli County,MT,41130,148767.72303221398,129514.885020466,87852.39783253492,366135.0058852149
30083,Richland County,MT,11392,45280.0931417721,49373.483993407004,112799.02616105828,207452.6032962374
30085,Roosevelt County,MT,11230,32607.511743417,42778.7388564419,31984.82253847587,107371.07313833477
30087,Rosebud County,MT,9348,38287.1306336532,29048.2473888477,28291.49288654238,95626.87090904327
30089,Sanders County,MT,11375,49494.4561672284,28238.3251520308,38965.51440730726,116698.29572656646
30091,Sheridan County,MT,3645,25657.5978990236,36412.1466227301,46018.86599189275,108088.61051364645
30093,Silver Bow County,MT,34560,106394.796968637,145656.23379457,327772.9449789246,579823.9757421316
30095,Stillwater County,MT,9342,36391.572825879404,15792.0674524226,146304.5671784433,198488.20745674532
30097,Sweet Grass County,MT,3634,14037.1991496705,7988.798394594401,65911.42534143724,87937.42288570214
30099,Teton County,MT,6067,21480.3469414633,11891.547532435801,35885.59504704286,69257.48952094195
30101,Toole County,MT,5114,21511.1451548701,38634.058614500595,137415.60107196824,197560.80484133895
30103,Treasure County,MT,846,5201.969420147369,5280.59921316751,6782.63954202832,17265.2081753432
30105,Valley County,MT,7576,31550.0266265789,23263.3185162518,33114.113078762166,87927.45822159287
30107,Wheatland County,MT,2109,7247.966719766009,4615.28996694082,7993.830824313311,19857.087511020138
30109,Wibaux County,MT,1143,5444.11083757777,6870.8677847785,7430.662963315608,19745.641585671878
30111,Yellowstone County,MT,155344,518070.007199226,809695.4568433729,430565.1349714149,1758330.5990140138
31001,Adams County,NE,31536,161789.94323000198,101180.509603176,170937.86794382276,433908.32077700074
31003,Antelope County,NE,6421,44614.1513690245,14456.5389826912,66892.43784703618,125963.12819875189
31005,Arthur County,NE,437,2262.2298165983702,433.60065213982,4214.260160681555,6910.090629419745
31007,Banner County,NE,793,3699.9183199375702,3860.31604916883,12661.347126708111,20221.581495814513
31009,Blaine County,NE,580,3874.1820333957203,1516.14276419213,5085.745568955724,10476.070366543574
31011,Boone County,NE,5353,34456.6837638402,61778.3528277181,78468.81365209408,174703.85024365238
31013,Box Butte County,NE,11279,44603.8368076986,47229.1783895327,32136.088633418203,123969.1038306495
31015,Boyd County,NE,2006,10886.3228793152,286.276909774545,22863.77487318468,34036.37466227442
31017,Brown County,NE,3022,18420.7424487961,14468.1348802319,15056.420249408922,47945.29757843692
31019,Buffalo County,NE,48402,273155.04405819497,102652.505335911,184623.86968760623,560431.4190817121
31021,Burt County,NE,6594,43499.7001402854,11314.823534212901,41140.94005499765,95955.46372949594
31023,Butler County,NE,8205,47041.767288539995,17796.4457420115,56901.73925123934,121739.95228179084
31025,Cass County,NE,25463,125585.511988669,48538.994230524004,130303.24112663393,304427.74734582694
31027,Cedar County,NE,8657,62879.1748319079,89843.2619739009,82177.62928992636,234900.06609573518
31029,Chase County,NE,4061,20772.9157751755,12947.6305381447,25725.678648626726,59446.22496194692
31031,Cherry County,NE,5781,36235.1248897255,24632.243605002197,25397.614827606147,86264.98332233384
31033,Cheyenne County,NE,10090,33173.1353396161,42606.4841615213,42775.54627617352,118555.16577731093
31035,Clay County,NE,6313,41556.822937006305,9063.442868490361,37910.1582364136,88530.42404191027
31037,Colfax County,NE,10499,54939.6134983663,27070.6917262073,103126.90778639511,185137.2130109687
31039,Cuming County,NE,9055,59793.8948660853,16275.7512876996,100857.61087116781,176927.2570249527
31041,Custer County,NE,10784,65856.3570579949,33783.9122164037,68094.00740469317,167734.27667909177
31043,Dakota County,NE,20697,108078.770921323,185821.301290908,142504.00602129032,436404.0782335213
31045,Dawes County,NE,9082,43158.4771570894,3918.87121332821,23809.7994118436,70887.1477822612
31047,Dawson County,NE,23924,139220.219228306,64934.983667155604,126937.12227356572,331092.3251690273
31049,Deuel County,NE,1932,8097.37276315026,5927.816158779369,19139.34732321215,33164.536245141775
31051,Dixon County,NE,5809,38720.2110047853,38060.3702517478,38497.19304278648,115277.77429931957
31053,Dodge County,NE,36679,174625.431547495,107343.31704055,172161.30080331638,454130.0493913614
31055,Douglas County,NE,543253,2346764.56082393,3886897.7231177804,756083.1506375602,6989745.434579271
31057,Dundy County,NE,1823,12015.361946417499,4101.282929308501,18173.451406233013,34290.09628195901
31059,Fillmore County,NE,5676,47891.7879199383,12178.9360582035,89773.24879112588,149843.97276926768
31061,Franklin County,NE,3076,21267.161741951397,2688.45674018291,20584.13355376542,44539.75203589973
31063,Frontier County,NE,2599,15510.970218955901,8360.12628800152,22509.0482583979,46380.14476535532
31065,Furnas County,NE,4850,19801.0508239093,14708.3018113987,43879.25082562841,78388.60346093641
31067,Gage County,NE,21778,161808.161875393,27696.8772880103,349249.8548884462,538754.8940518495
31069,Garden County,NE,1930,10918.6711626631,4414.13765679227,12318.12642362076,27650.935243076132
31071,Garfield County,NE,1968,11697.7633562972,7239.14557561096,12620.27042915226,31557.17936106042
31073,Gosper County,NE,1977,11620.9031351417,3259.69267099131,21092.935115148204,35973.53092128121
31075,Grant County,NE,647,4215.3977885963795,1728.98613140114,2175.9825645192527,8120.366484516771
31077,Greeley County,NE,2447,15337.4537849483,43094.7866308858,28017.84439515404,86450.08481098813
31079,Hall County,NE,61105,267386.40356926597,177335.773368255,311646.7164657319,756368.8934032528
31081,Hamilton County,NE,9118,58587.5951276673,8334.67405687717,96974.82136386276,163897.09054840723
31083,Harlan County,NE,3465,21784.3931322228,5298.31967279918,25801.374883685436,52884.08768870742
31085,Hayes County,NE,1013,5795.09070514582,468.81962641265204,13976.868283587697,20240.77861514617
31087,Hitchcock County,NE,2866,16774.620823135898,6053.11038559177,37179.671468333014,60007.40267706068
31089,Holt County,NE,10360,52216.8278640883,8463.61372291537,79944.44154707692,140624.8831340806
31091,Hooker County,NE,669,4435.44299838775,2755.58115987285,5361.43038239396,12552.454540654559
31093,Howard County,NE,6365,42168.2714281652,10554.2728157146,42872.90888544271,95595.4531293225
31095,Jefferson County,NE,7354,64973.0919558733,16350.9120595729,106123.82343821836,187447.82745366456
31097,Johnson County,NE,5167,23732.062143490002,8560.76615029726,56268.17055832812,88560.99885211539
31099,Kearney County,NE,6548,41792.8618746716,6824.89275021174,42046.04900000397,90663.80362488731
31101,Keith County,NE,8103,40891.5071251033,34065.1532131629,21886.50820869657,96843.16854696277
31103,Keya Paha County,NE,736,3713.7070480088096,2199.56818506816,11576.48831441667,17489.76354749364
31105,Kimball County,NE,3713,12123.654008085901,15924.4551848465,53112.76361833641,81160.87281126881
31107,Knox County,NE,8551,53135.9807228903,52805.1608257131,69749.6167370579,175690.7582856613
31109,Lancaster County,NE,301707,1535203.73203429,1620926.1731743,464975.8183067481,3621105.7235153383
31111,Lincoln County,NE,35777,178805.923828563,153059.361437393,77333.1289242496,409198.4141902056
31113,Logan County,NE,830,5394.06528817433,1677.25504885665,6910.554971626019,13981.875308657
31115,Loup County,NE,542,3759.48378506751,851.8238352451181,6817.57583074355,11428.883451056177
31117,McPherson County,NE,425,2870.7378088832897,424.77933027794495,4591.823062689918,7887.340201851152
31119,Madison County,NE,35125,250377.721350748,32898.8981079296,207201.56804052656,490478.1874992042
31121,Merrick County,NE,7793,51396.708103349905,42077.402616080406,74486.6932123258,167960.80393175612
31123,Morrill County,NE,4843,23263.5196166392,8005.32544151594,39022.1395540898,70290.98461224494
31125,Nance County,NE,3607,22608.5861706156,54988.701887740004,27100.555516659348,104697.84357501494
31127,Nemaha County,NE,7101,37530.4559086705,24090.6703838472,32665.75357318277,94286.87986570047
31129,Nuckolls County,NE,4352,26749.7253720417,12341.2173025095,39748.66179863616,78839.60447318736
31131,Otoe County,NE,15890,79875.8691411681,38967.9645292576,107345.1766424688,226189.0103128945
31133,Pawnee County,NE,2695,15733.817085048,5511.65053327712,33185.0970573016,54430.56467562672
31135,Perkins County,NE,2911,13179.6654288828,8980.60394416348,46943.972731094684,69104.24210414095
31137,Phelps County,NE,9236,55242.3417415681,20785.9656717066,61949.99060594538,137978.29801922006
31139,Pierce County,NE,7179,49865.498550511504,42070.945001428205,90152.43513062486,182088.87868256457
31141,Platte County,NE,32703,217932.32458099202,81152.62921440309,266036.07107096794,565121.024866363
31143,Polk County,NE,5242,30661.8676621219,13965.1846882184,41865.8836288601,86492.9359792004
31145,Red Willow County,NE,10884,49617.2725606291,47086.2261839726,40449.40804012847,137152.90678473018
31147,Richardson County,NE,8149,45539.545612707,20656.873017900703,55578.823673930056,121775.24230453777
31149,Rock County,NE,1407,7508.19894125055,4598.99397733172,10030.558167402047,22137.751085984317
31151,Saline County,NE,14356,119036.889382735,9222.2766744515,115462.43168041801,243721.59773760452
31153,Sarpy County,NE,172460,675097.433193808,710076.016840927,339784.8903766425,1724958.3404113774
31155,Saunders County,NE,20946,103542.825474186,33317.2888579551,102025.23605503743,238885.35038717854
31157,Scotts Bluff County,NE,36599,174370.928927834,34123.2432310502,53270.44629038289,261764.6184492671
31159,Seward County,NE,17113,89317.2284213015,49474.692592307,87713.71409177828,226505.63510538678
31161,Sheridan County,NE,5259,30313.912970474797,2655.0306553183,28730.196125369228,61699.13975116232
